-3.981313261198606 4.319596819937236
-3.231975894959489 2.919321101173179
-2.762675049468790 3.184812248049432
-3.188063161597068 2.723199892646238
-2.064411518551696 1.667920309075287
-1.791415671560227 1.775987945943656
-1.398375245278489 1.147413540513210
-0.976790799620899 1.044770507545629
-0.835633326389073 1.130343791961451
-0.893348463135889 0.843957986204282
-1.050447006175153 0.968521234022842
-0.788554718395216 0.643150170801983
-0.623013581614805 0.628063332883268
-0.699553232477671 0.529607652007471
-0.519474138374627 0.557036473231998
-0.599134454798009 0.574269097972643
-0.432398719322310 0.500884498650221
-0.345518354624055 0.393727602376473
-0.436821328736789 0.349837046457000
-0.383049522531502 0.333914012326663
-0.307897385186389 0.311363825588085
-0.279305129318578 0.340005953386987
-0.244178764675314 0.241809864984943
-0.232157966254208 0.213579424904465
-0.214694973498143 0.264151821681092
-0.208136434594803 0.196273194350158
-0.195259408130437 0.182498229512857
-0.185772913883278 0.180023622674056
-0.170517951567795 0.185999706715969
-0.144184469770339 0.143609080016732
-0.142724738813078 0.154542362947116
-0.135058289087615 0.133774029002956
-0.123551339163540 0.132784324302198
-0.104170706829140 0.107015982650800
-0.090937186161230 0.093530596207600
-0.096729567915175 0.094983933758218
-0.091753034115760 0.103358354997586
-0.084798617569527 0.080605434023870
-0.077847791878762 0.078975878871470
-0.075730086765118 0.073678417965170
-0.072798576240906 0.085004085850073
-0.067553998995670 0.065383810965673
-0.063282977340157 0.058591575608690
-0.057037384049588 0.066752153687686
-0.063624559535887 0.057429682490832
-0.051608849808070 0.053279365905073
-0.053051229522906 0.058047946581560
-0.052355134224364 0.050054581905199
-0.044034833553538 0.044948417740724
-0.044304378227529 0.046499328498555
